datetime,open,high,low,close,volume
2026-04-30 16:00,-40.05,-40.05,-40.05,-40.05,1
2026-04-30 17:00,-34.49,-34.49,-34.49,-34.49,1
2026-04-30 18:00,-15.5,-15.5,-15.5,-15.5,1
2026-04-30 19:00,-5.2,-5.2,-5.2,-5.2,1
2026-04-30 20:00,-0.33,-0.33,-0.33,-0.33,1
2026-04-30 21:00,-1.33,-1.33,-1.33,-1.33,1
2026-04-30 22:00,0.1,0.1,0.1,0.1,1
2026-04-30 23:00,7.07,7.07,7.07,7.07,1
2026-04-30 00:00,37.17,37.17,37.17,37.17,1
2026-04-30 01:00,16.27,16.27,16.27,16.27,1
2026-04-30 02:00,72.25,72.25,72.25,72.25,1
2026-04-30 03:00,95.48,95.48,95.48,95.48,1
2026-04-30 04:00,138.44,138.44,138.44,138.44,1
2026-04-30 05:00,101.93,101.93,101.93,101.93,1
2026-04-30 06:00,113.99,113.99,113.99,113.99,1
2026-04-30 07:00,138.02,138.02,138.02,138.02,1
2026-04-30 08:00,206.09,206.09,206.09,206.09,1
2026-04-30 09:00,149.25,149.25,149.25,149.25,1
2026-04-30 10:00,162.19,162.19,162.19,162.19,1
2026-04-30 11:00,168.95,168.95,168.95,168.95,1
2026-04-30 12:00,153.25,153.25,153.25,153.25,1
2026-04-30 13:00,174.76,174.76,174.76,174.76,1
2026-04-30 14:00,130.17,130.17,130.17,130.17,1
2026-04-30 15:00,110.23,110.23,110.23,110.23,1
2026-04-30 16:00,103.16,103.16,103.16,103.16,1
2026-04-30 17:00,126.62,126.62,126.62,126.62,1
2026-04-30 18:00,113.76,113.76,113.76,113.76,1
2026-04-30 19:00,110.74,110.74,110.74,110.74,1
2026-04-30 20:00,105.48,105.48,105.48,105.48,1
2026-04-30 21:00,115.29,115.29,115.29,115.29,1
2026-04-30 22:00,107.36,107.36,107.36,107.36,1
2026-04-30 23:00,104.81,104.81,104.81,104.81,1
2026-04-30 00:00,96.41,96.41,96.41,96.41,1
2026-05-01 01:00,121.48,121.48,121.48,121.48,1
2026-05-01 02:00,106.31,106.31,106.31,106.31,1
2026-05-01 03:00,97.31,97.31,97.31,97.31,1
2026-05-01 04:00,94.28,94.28,94.28,94.28,1
2026-05-01 05:00,104.95,104.95,104.95,104.95,1
2026-05-01 06:00,96.38,96.38,96.38,96.38,1
2026-05-01 07:00,95.88,95.88,95.88,95.88,1
2026-05-01 08:00,91.04,91.04,91.04,91.04,1
2026-05-01 09:00,97.5,97.5,97.5,97.5,1
2026-05-01 10:00,94.69,94.69,94.69,94.69,1
2026-05-01 11:00,91.56,91.56,91.56,91.56,1
2026-05-01 12:00,89.16,89.16,89.16,89.16,1
2026-05-01 13:00,88.41,88.41,88.41,88.41,1
2026-05-01 14:00,87.1,87.1,87.1,87.1,1
2026-05-01 15:00,87.97,87.97,87.97,87.97,1
2026-05-01 16:00,87.5,87.5,87.5,87.5,1
2026-05-01 17:00,86.25,86.25,86.25,86.25,1
2026-05-01 18:00,87.62,87.62,87.62,87.62,1
2026-05-01 19:00,86.65,86.65,86.65,86.65,1
2026-05-01 20:00,88.23,88.23,88.23,88.23,1
2026-05-01 21:00,86.45,86.45,86.45,86.45,1
2026-05-01 22:00,88.92,88.92,88.92,88.92,1
2026-05-01 23:00,92.25,92.25,92.25,92.25,1
2026-05-01 23:00,87.44,87.44,87.44,87.44,1
2026-05-01 01:00,101.91,101.91,101.91,101.91,1
2026-05-01 02:00,102.75,102.75,102.75,102.75,1
2026-05-01 03:00,129.3,129.3,129.3,129.3,1
2026-05-01 04:00,115.22,115.22,115.22,115.22,1
2026-05-01 05:00,146.67,146.67,146.67,146.67,1
2026-05-01 06:00,103.9,103.9,103.9,103.9,1
2026-05-01 07:00,86.59,86.59,86.59,86.59,1
2026-05-01 08:00,43.25,43.25,43.25,43.25,1
2026-05-01 09:00,86.66,86.66,86.66,86.66,1
2026-05-01 10:00,36.42,36.42,36.42,36.42,1
2026-05-01 11:00,13.89,13.89,13.89,13.89,1
2026-05-01 12:00,2.48,2.48,2.48,2.48,1
2026-05-01 13:00,5.76,5.76,5.76,5.76,1
2026-05-01 14:00,0.28,0.28,0.28,0.28,1
2026-05-01 15:00,-0.01,-0.01,-0.01,-0.01,1
2026-05-01 16:00,-0.64,-0.64,-0.64,-0.64,1
2026-05-01 17:00,-0.69,-0.69,-0.69,-0.69,1
2026-05-01 18:00,-4.01,-4.01,-4.01,-4.01,1
2026-05-01 19:00,-12.87,-12.87,-12.87,-12.87,1
2026-05-01 20:00,-27.8,-27.8,-27.8,-27.8,1
2026-05-01 21:00,-38.76,-38.76,-38.76,-38.76,1
2026-05-01 22:00,-50.59,-50.59,-50.59,-50.59,1
2026-05-01 23:00,-68.58,-68.58,-68.58,-68.58,1
2026-05-01 00:00,-91.55,-91.55,-91.55,-91.55,1
2026-05-01 01:00,-99.84,-99.84,-99.84,-99.84,1
2026-05-01 02:00,-165.62,-165.62,-165.62,-165.62,1
2026-05-01 03:00,-199.2,-199.2,-199.2,-199.2,1
2026-05-01 04:00,-284.77,-284.77,-284.77,-284.77,1
2026-05-01 05:00,-295.55,-295.55,-295.55,-295.55,1
2026-05-01 06:00,-303.8,-303.8,-303.8,-303.8,1
2026-05-01 07:00,-311.19,-311.19,-311.19,-311.19,1
2026-05-01 08:00,-304.13,-304.13,-304.13,-304.13,1
2026-05-01 09:00,-299.99,-299.99,-299.99,-299.99,1
2026-05-01 10:00,-80.44,-80.44,-80.44,-80.44,1
2026-05-01 11:00,-279.53,-279.53,-279.53,-279.53,1
2026-05-01 12:00,-223.1,-223.1,-223.1,-223.1,1
2026-05-01 13:00,-29.81,-29.81,-29.81,-29.81,1
2026-05-01 14:00,-114.19,-114.19,-114.19,-114.19,1
2026-05-01 15:00,-67.05,-67.05,-67.05,-67.05,1
2026-05-01 16:00,-39.24,-39.24,-39.24,-39.24,1
2026-05-01 17:00,-31.79,-31.79,-31.79,-31.79,1
2026-05-01 18:00,-14.88,-14.88,-14.88,-14.88,1
2026-05-01 19:00,-4.92,-4.92,-4.92,-4.92,1
2026-05-01 20:00,-0.3,-0.3,-0.3,-0.3,1
2026-05-01 21:00,-0.55,-0.55,-0.55,-0.55,1
2026-05-01 22:00,6.42,6.42,6.42,6.42,1
2026-05-01 23:00,67.93,67.93,67.93,67.93,1
2026-05-01 00:00,130.49,130.49,130.49,130.49,1
2026-05-01 01:00,68.85,68.85,68.85,68.85,1
2026-05-01 02:00,101.98,101.98,101.98,101.98,1
2026-05-01 03:00,116.17,116.17,116.17,116.17,1
2026-05-01 04:00,168.35,168.35,168.35,168.35,1
2026-05-01 05:00,114.41,114.41,114.41,114.41,1
2026-05-01 06:00,137.88,137.88,137.88,137.88,1
2026-05-01 07:00,154.93,154.93,154.93,154.93,1
2026-05-01 08:00,244.25,244.25,244.25,244.25,1
2026-05-01 09:00,180.75,180.75,180.75,180.75,1
2026-05-01 10:00,191.85,191.85,191.85,191.85,1
2026-05-01 11:00,200.54,200.54,200.54,200.54,1
2026-05-01 12:00,171.17,171.17,171.17,171.17,1
2026-05-01 13:00,209.59,209.59,209.59,209.59,1
2026-05-01 14:00,146.56,146.56,146.56,146.56,1
2026-05-01 15:00,127.99,127.99,127.99,127.99,1
2026-05-01 16:00,129.09,129.09,129.09,129.09,1
2026-05-01 17:00,153.62,153.62,153.62,153.62,1
2026-05-01 18:00,128.75,128.75,128.75,128.75,1
2026-05-01 19:00,121.97,121.97,121.97,121.97,1
2026-05-01 20:00,118.34,118.34,118.34,118.34,1
2026-05-01 21:00,125.4,125.4,125.4,125.4,1
2026-05-01 22:00,118.17,118.17,118.17,118.17,1
2026-05-01 23:00,112.45,112.45,112.45,112.45,1
2026-05-01 00:00,104.6,104.6,104.6,104.6,1
2026-05-02 01:00,129.14,129.14,129.14,129.14,1
2026-05-02 02:00,119.11,119.11,119.11,119.11,1
2026-05-02 03:00,112.04,112.04,112.04,112.04,1
2026-05-02 04:00,109.98,109.98,109.98,109.98,1
2026-05-02 05:00,117.18,117.18,117.18,117.18,1
2026-05-02 06:00,111.02,111.02,111.02,111.02,1
2026-05-02 07:00,108.08,108.08,108.08,108.08,1
2026-05-02 08:00,104.09,104.09,104.09,104.09,1
2026-05-02 09:00,107.93,107.93,107.93,107.93,1
2026-05-02 10:00,108.28,108.28,108.28,108.28,1
2026-05-02 11:00,109.73,109.73,109.73,109.73,1
2026-05-02 12:00,106.6,106.6,106.6,106.6,1
2026-05-02 13:00,104.28,104.28,104.28,104.28,1
2026-05-02 14:00,101.22,101.22,101.22,101.22,1
2026-05-02 15:00,100.16,100.16,100.16,100.16,1
2026-05-02 16:00,101.65,101.65,101.65,101.65,1
2026-05-02 17:00,102.58,102.58,102.58,102.58,1
2026-05-02 18:00,99.37,99.37,99.37,99.37,1
2026-05-02 19:00,99.7,99.7,99.7,99.7,1
2026-05-02 20:00,100.0,100.0,100.0,100.0,1
2026-05-02 21:00,102.06,102.06,102.06,102.06,1
2026-05-02 22:00,103.11,103.11,103.11,103.11,1
2026-05-02 23:00,102.0,102.0,102.0,102.0,1
2026-05-02 23:00,99.52,99.52,99.52,99.52,1
2026-05-02 01:00,106.19,106.19,106.19,106.19,1
2026-05-02 02:00,105.3,105.3,105.3,105.3,1
2026-05-02 03:00,127.22,127.22,127.22,127.22,1
2026-05-02 04:00,119.3,119.3,119.3,119.3,1
2026-05-02 05:00,148.61,148.61,148.61,148.61,1
2026-05-02 06:00,108.43,108.43,108.43,108.43,1
2026-05-02 07:00,97.54,97.54,97.54,97.54,1
2026-05-02 08:00,73.38,73.38,73.38,73.38,1
2026-05-02 09:00,96.41,96.41,96.41,96.41,1
2026-05-02 10:00,75.27,75.27,75.27,75.27,1
2026-05-02 11:00,62.21,62.21,62.21,62.21,1
2026-05-02 12:00,53.83,53.83,53.83,53.83,1
2026-05-02 13:00,65.09,65.09,65.09,65.09,1
2026-05-02 14:00,26.73,26.73,26.73,26.73,1
2026-05-02 15:00,22.3,22.3,22.3,22.3,1
2026-05-02 16:00,5.41,5.41,5.41,5.41,1
2026-05-02 17:00,9.88,9.88,9.88,9.88,1
2026-05-02 18:00,4.62,4.62,4.62,4.62,1
2026-05-02 19:00,3.01,3.01,3.01,3.01,1
2026-05-02 20:00,-0.06,-0.06,-0.06,-0.06,1
2026-05-02 21:00,2.06,2.06,2.06,2.06,1
2026-05-02 22:00,-0.84,-0.84,-0.84,-0.84,1
2026-05-02 23:00,-4.6,-4.6,-4.6,-4.6,1
2026-05-02 00:00,-12.07,-12.07,-12.07,-12.07,1
2026-05-02 01:00,-18.93,-18.93,-18.93,-18.93,1
2026-05-02 02:00,-23.75,-23.75,-23.75,-23.75,1
2026-05-02 03:00,-28.3,-28.3,-28.3,-28.3,1
2026-05-02 04:00,-36.61,-36.61,-36.61,-36.61,1
2026-05-02 05:00,-41.72,-41.72,-41.72,-41.72,1
2026-05-02 06:00,-46.95,-46.95,-46.95,-46.95,1
2026-05-02 07:00,-61.53,-61.53,-61.53,-61.53,1
2026-05-02 08:00,-54.67,-54.67,-54.67,-54.67,1
2026-05-02 09:00,-47.55,-47.55,-47.55,-47.55,1
2026-05-02 10:00,-36.91,-36.91,-36.91,-36.91,1
2026-05-02 11:00,-28.64,-28.64,-28.64,-28.64,1
2026-05-02 12:00,-21.84,-21.84,-21.84,-21.84,1
2026-05-02 13:00,-12.2,-12.2,-12.2,-12.2,1
2026-05-02 14:00,-0.85,-0.85,-0.85,-0.85,1
2026-05-02 15:00,8.25,8.25,8.25,8.25,1
2026-05-02 16:00,13.57,13.57,13.57,13.57,1
2026-05-02 17:00,11.23,11.23,11.23,11.23,1
2026-05-02 18:00,13.3,13.3,13.3,13.3,1
2026-05-02 19:00,14.92,14.92,14.92,14.92,1
2026-05-02 20:00,41.67,41.67,41.67,41.67,1
2026-05-02 21:00,18.71,18.71,18.71,18.71,1
2026-05-02 22:00,65.53,65.53,65.53,65.53,1
2026-05-02 23:00,153.1,153.1,153.1,153.1,1
2026-05-02 00:00,217.09,217.09,217.09,217.09,1
2026-05-02 01:00,116.33,116.33,116.33,116.33,1
2026-05-02 02:00,122.8,122.8,122.8,122.8,1
2026-05-02 03:00,125.2,125.2,125.2,125.2,1
2026-05-02 04:00,147.49,147.49,147.49,147.49,1
2026-05-02 05:00,126.16,126.16,126.16,126.16,1
2026-05-02 06:00,136.75,136.75,136.75,136.75,1
2026-05-02 07:00,145.65,145.65,145.65,145.65,1
2026-05-02 08:00,201.93,201.93,201.93,201.93,1
2026-05-02 09:00,158.81,158.81,158.81,158.81,1
2026-05-02 10:00,171.45,171.45,171.45,171.45,1
2026-05-02 11:00,183.64,183.64,183.64,183.64,1
2026-05-02 12:00,175.25,175.25,175.25,175.25,1
2026-05-02 13:00,175.82,175.82,175.82,175.82,1
2026-05-02 14:00,149.76,149.76,149.76,149.76,1
2026-05-02 15:00,138.0,138.0,138.0,138.0,1
2026-05-02 16:00,139.81,139.81,139.81,139.81,1
2026-05-02 17:00,154.91,154.91,154.91,154.91,1
2026-05-02 18:00,138.99,138.99,138.99,138.99,1
2026-05-02 19:00,129.06,129.06,129.06,129.06,1
2026-05-02 20:00,124.14,124.14,124.14,124.14,1
2026-05-02 21:00,129.49,129.49,129.49,129.49,1
2026-05-02 22:00,121.06,121.06,121.06,121.06,1
2026-05-02 23:00,115.42,115.42,115.42,115.42,1
2026-05-02 00:00,110.19,110.19,110.19,110.19,1
2026-05-03 01:00,125.28,125.28,125.28,125.28,1
2026-05-03 02:00,119.16,119.16,119.16,119.16,1
2026-05-03 03:00,115.96,115.96,115.96,115.96,1
2026-05-03 04:00,112.32,112.32,112.32,112.32,1
2026-05-03 05:00,114.31,114.31,114.31,114.31,1
2026-05-03 06:00,113.36,113.36,113.36,113.36,1
2026-05-03 07:00,111.73,111.73,111.73,111.73,1
2026-05-03 08:00,108.22,108.22,108.22,108.22,1
2026-05-03 09:00,111.94,111.94,111.94,111.94,1
2026-05-03 10:00,111.83,111.83,111.83,111.83,1
2026-05-03 11:00,115.0,115.0,115.0,115.0,1
2026-05-03 12:00,112.81,112.81,112.81,112.81,1
2026-05-03 13:00,109.53,109.53,109.53,109.53,1
2026-05-03 14:00,107.95,107.95,107.95,107.95,1
2026-05-03 15:00,107.42,107.42,107.42,107.42,1
2026-05-03 16:00,110.34,110.34,110.34,110.34,1
2026-05-03 17:00,109.8,109.8,109.8,109.8,1
2026-05-03 18:00,106.0,106.0,106.0,106.0,1
2026-05-03 19:00,107.12,107.12,107.12,107.12,1
2026-05-03 20:00,108.25,108.25,108.25,108.25,1
2026-05-03 21:00,109.84,109.84,109.84,109.84,1
2026-05-03 22:00,113.41,113.41,113.41,113.41,1
2026-05-03 23:00,115.37,115.37,115.37,115.37,1
2026-05-03 23:00,117.47,117.47,117.47,117.47,1
2026-05-03 01:00,122.97,122.97,122.97,122.97,1
2026-05-03 02:00,124.92,124.92,124.92,124.92,1
2026-05-03 03:00,120.42,120.42,120.42,120.42,1
2026-05-03 04:00,120.93,120.93,120.93,120.93,1
2026-05-03 05:00,141.86,141.86,141.86,141.86,1
2026-05-03 06:00,126.45,126.45,126.45,126.45,1
2026-05-03 07:00,117.09,117.09,117.09,117.09,1
2026-05-03 08:00,116.19,116.19,116.19,116.19,1
2026-05-03 09:00,131.58,131.58,131.58,131.58,1
2026-05-03 10:00,128.74,128.74,128.74,128.74,1
2026-05-03 11:00,117.72,117.72,117.72,117.72,1
2026-05-03 12:00,106.47,106.47,106.47,106.47,1
2026-05-03 13:00,125.09,125.09,125.09,125.09,1
2026-05-03 14:00,84.92,84.92,84.92,84.92,1
2026-05-03 15:00,83.31,83.31,83.31,83.31,1
2026-05-03 16:00,64.71,64.71,64.71,64.71,1
2026-05-03 17:00,77.64,77.64,77.64,77.64,1
2026-05-03 18:00,61.55,61.55,61.55,61.55,1
2026-05-03 19:00,59.88,59.88,59.88,59.88,1
2026-05-03 20:00,52.72,52.72,52.72,52.72,1
2026-05-03 21:00,62.73,62.73,62.73,62.73,1
2026-05-03 22:00,59.12,59.12,59.12,59.12,1
2026-05-03 23:00,58.88,58.88,58.88,58.88,1
2026-05-03 00:00,54.28,54.28,54.28,54.28,1
2026-05-03 01:00,58.23,58.23,58.23,58.23,1
2026-05-03 02:00,50.52,50.52,50.52,50.52,1
2026-05-03 03:00,48.09,48.09,48.09,48.09,1
2026-05-03 04:00,46.09,46.09,46.09,46.09,1
2026-05-03 05:00,53.76,53.76,53.76,53.76,1
2026-05-03 06:00,51.74,51.74,51.74,51.74,1
2026-05-03 07:00,40.77,40.77,40.77,40.77,1
2026-05-03 08:00,48.26,48.26,48.26,48.26,1
2026-05-03 09:00,50.59,50.59,50.59,50.59,1
2026-05-03 10:00,54.74,54.74,54.74,54.74,1
2026-05-03 11:00,54.75,54.75,54.75,54.75,1
2026-05-03 12:00,55.81,55.81,55.81,55.81,1
2026-05-03 13:00,52.96,52.96,52.96,52.96,1
2026-05-03 14:00,58.49,58.49,58.49,58.49,1
2026-05-03 15:00,64.59,64.59,64.59,64.59,1
2026-05-03 16:00,70.53,70.53,70.53,70.53,1
2026-05-03 17:00,56.01,56.01,56.01,56.01,1
2026-05-03 18:00,62.23,62.23,62.23,62.23,1
2026-05-03 19:00,69.45,69.45,69.45,69.45,1
2026-05-03 20:00,105.17,105.17,105.17,105.17,1
2026-05-03 21:00,63.0,63.0,63.0,63.0,1
2026-05-03 22:00,116.51,116.51,116.51,116.51,1
2026-05-03 23:00,147.24,147.24,147.24,147.24,1
2026-05-03 00:00,162.06,162.06,162.06,162.06,1
2026-05-03 01:00,107.53,107.53,107.53,107.53,1
2026-05-03 02:00,118.72,118.72,118.72,118.72,1
2026-05-03 03:00,134.13,134.13,134.13,134.13,1
2026-05-03 04:00,152.28,152.28,152.28,152.28,1
2026-05-03 05:00,134.57,134.57,134.57,134.57,1
2026-05-03 06:00,123.25,123.25,123.25,123.25,1
2026-05-03 07:00,143.55,143.55,143.55,143.55,1
2026-05-03 08:00,180.23,180.23,180.23,180.23,1
2026-05-03 09:00,146.31,146.31,146.31,146.31,1
2026-05-03 10:00,158.41,158.41,158.41,158.41,1
2026-05-03 11:00,161.08,161.08,161.08,161.08,1
2026-05-03 12:00,164.86,164.86,164.86,164.86,1
2026-05-03 13:00,165.06,165.06,165.06,165.06,1
2026-05-03 14:00,153.62,153.62,153.62,153.62,1
2026-05-03 15:00,142.38,142.38,142.38,142.38,1
2026-05-03 16:00,134.3,134.3,134.3,134.3,1
2026-05-03 17:00,156.04,156.04,156.04,156.04,1
2026-05-03 18:00,143.75,143.75,143.75,143.75,1
2026-05-03 19:00,133.89,133.89,133.89,133.89,1
2026-05-03 20:00,127.82,127.82,127.82,127.82,1
2026-05-03 21:00,139.37,139.37,139.37,139.37,1
2026-05-03 22:00,126.7,126.7,126.7,126.7,1
2026-05-03 23:00,121.28,121.28,121.28,121.28,1
2026-05-03 00:00,116.24,116.24,116.24,116.24,1
2026-05-04 01:00,131.34,131.34,131.34,131.34,1
2026-05-04 02:00,123.64,123.64,123.64,123.64,1
2026-05-04 03:00,116.9,116.9,116.9,116.9,1
2026-05-04 04:00,113.91,113.91,113.91,113.91,1
2026-05-04 05:00,117.97,117.97,117.97,117.97,1
2026-05-04 06:00,114.6,114.6,114.6,114.6,1
2026-05-04 07:00,113.8,113.8,113.8,113.8,1
2026-05-04 08:00,110.71,110.71,110.71,110.71,1
2026-05-04 09:00,115.2,115.2,115.2,115.2,1
2026-05-04 10:00,111.66,111.66,111.66,111.66,1
2026-05-04 11:00,111.07,111.07,111.07,111.07,1
2026-05-04 12:00,110.39,110.39,110.39,110.39,1
2026-05-04 13:00,109.95,109.95,109.95,109.95,1
2026-05-04 14:00,109.31,109.31,109.31,109.31,1
2026-05-04 15:00,110.92,110.92,110.92,110.92,1
2026-05-04 16:00,108.89,108.89,108.89,108.89,1
2026-05-04 17:00,109.14,109.14,109.14,109.14,1
2026-05-04 18:00,108.99,108.99,108.99,108.99,1
2026-05-04 19:00,113.5,113.5,113.5,113.5,1
2026-05-04 20:00,114.47,114.47,114.47,114.47,1
2026-05-04 21:00,112.3,112.3,112.3,112.3,1
2026-05-04 22:00,116.13,116.13,116.13,116.13,1
2026-05-04 23:00,122.03,122.03,122.03,122.03,1
2026-05-04 23:00,131.93,131.93,131.93,131.93,1
2026-05-04 01:00,122.03,122.03,122.03,122.03,1
2026-05-04 02:00,131.26,131.26,131.26,131.26,1
2026-05-04 03:00,134.69,134.69,134.69,134.69,1
2026-05-04 04:00,142.41,142.41,142.41,142.41,1
2026-05-04 05:00,154.82,154.82,154.82,154.82,1
2026-05-04 06:00,147.44,147.44,147.44,147.44,1
2026-05-04 07:00,140.5,140.5,140.5,140.5,1
2026-05-04 08:00,137.41,137.41,137.41,137.41,1
2026-05-04 09:00,155.1,155.1,155.1,155.1,1
2026-05-04 10:00,142.66,142.66,142.66,142.66,1
2026-05-04 11:00,132.88,132.88,132.88,132.88,1
2026-05-04 12:00,117.67,117.67,117.67,117.67,1
2026-05-04 13:00,132.76,132.76,132.76,132.76,1
2026-05-04 14:00,122.22,122.22,122.22,122.22,1
2026-05-04 15:00,122.75,122.75,122.75,122.75,1
2026-05-04 16:00,120.7,120.7,120.7,120.7,1
2026-05-04 17:00,130.62,130.62,130.62,130.62,1
2026-05-04 18:00,115.31,115.31,115.31,115.31,1
2026-05-04 19:00,110.65,110.65,110.65,110.65,1
2026-05-04 20:00,103.66,103.66,103.66,103.66,1
2026-05-04 21:00,113.95,113.95,113.95,113.95,1
2026-05-04 22:00,110.31,110.31,110.31,110.31,1
2026-05-04 23:00,109.06,109.06,109.06,109.06,1
2026-05-04 00:00,102.28,102.28,102.28,102.28,1
2026-05-04 01:00,110.8,110.8,110.8,110.8,1
2026-05-04 02:00,98.27,98.27,98.27,98.27,1
2026-05-04 03:00,95.81,95.81,95.81,95.81,1
2026-05-04 04:00,94.62,94.62,94.62,94.62,1
2026-05-04 05:00,98.85,98.85,98.85,98.85,1
2026-05-04 06:00,94.89,94.89,94.89,94.89,1
2026-05-04 07:00,90.52,90.52,90.52,90.52,1
2026-05-04 08:00,97.48,97.48,97.48,97.48,1
2026-05-04 09:00,95.28,95.28,95.28,95.28,1
2026-05-04 10:00,99.75,99.75,99.75,99.75,1
2026-05-04 11:00,103.69,103.69,103.69,103.69,1
2026-05-04 12:00,102.75,102.75,102.75,102.75,1
2026-05-04 13:00,108.04,108.04,108.04,108.04,1
2026-05-04 14:00,104.56,104.56,104.56,104.56,1
2026-05-04 15:00,102.87,102.87,102.87,102.87,1
2026-05-04 16:00,104.75,104.75,104.75,104.75,1
2026-05-04 17:00,95.97,95.97,95.97,95.97,1
2026-05-04 18:00,97.91,97.91,97.91,97.91,1
2026-05-04 19:00,102.04,102.04,102.04,102.04,1
2026-05-04 20:00,118.79,118.79,118.79,118.79,1
2026-05-04 21:00,95.83,95.83,95.83,95.83,1
2026-05-04 22:00,108.84,108.84,108.84,108.84,1
2026-05-04 23:00,118.07,118.07,118.07,118.07,1
2026-05-04 00:00,128.91,128.91,128.91,128.91,1
2026-05-04 01:00,114.42,114.42,114.42,114.42,1
2026-05-04 02:00,116.58,116.58,116.58,116.58,1
2026-05-04 03:00,145.11,145.11,145.11,145.11,1
2026-05-04 04:00,171.67,171.67,171.67,171.67,1
2026-05-04 05:00,141.54,141.54,141.54,141.54,1
2026-05-04 06:00,138.25,138.25,138.25,138.25,1
2026-05-04 07:00,148.57,148.57,148.57,148.57,1
2026-05-04 08:00,184.54,184.54,184.54,184.54,1
2026-05-04 09:00,148.21,148.21,148.21,148.21,1
2026-05-04 10:00,161.99,161.99,161.99,161.99,1
2026-05-04 11:00,161.25,161.25,161.25,161.25,1
2026-05-04 12:00,155.84,155.84,155.84,155.84,1
2026-05-04 13:00,166.4,166.4,166.4,166.4,1
2026-05-04 14:00,153.51,153.51,153.51,153.51,1
2026-05-04 15:00,141.36,141.36,141.36,141.36,1
2026-05-04 16:00,128.46,128.46,128.46,128.46,1
2026-05-04 17:00,156.85,156.85,156.85,156.85,1
2026-05-04 18:00,136.34,136.34,136.34,136.34,1
2026-05-04 19:00,132.58,132.58,132.58,132.58,1
2026-05-04 20:00,124.91,124.91,124.91,124.91,1
2026-05-04 21:00,135.34,135.34,135.34,135.34,1
2026-05-04 22:00,123.0,123.0,123.0,123.0,1
2026-05-04 23:00,118.47,118.47,118.47,118.47,1
2026-05-04 00:00,112.08,112.08,112.08,112.08,1
2026-05-05 01:00,131.4,131.4,131.4,131.4,1
2026-05-05 02:00,123.43,123.43,123.43,123.43,1
2026-05-05 03:00,119.23,119.23,119.23,119.23,1
2026-05-05 04:00,115.85,115.85,115.85,115.85,1
2026-05-05 05:00,120.92,120.92,120.92,120.92,1
2026-05-05 06:00,116.37,116.37,116.37,116.37,1
2026-05-05 07:00,115.72,115.72,115.72,115.72,1
2026-05-05 08:00,113.7,113.7,113.7,113.7,1
2026-05-05 09:00,115.23,115.23,115.23,115.23,1
2026-05-05 10:00,111.64,111.64,111.64,111.64,1
2026-05-05 11:00,110.16,110.16,110.16,110.16,1
2026-05-05 12:00,110.84,110.84,110.84,110.84,1
2026-05-05 13:00,112.46,112.46,112.46,112.46,1
2026-05-05 14:00,111.22,111.22,111.22,111.22,1
2026-05-05 15:00,113.15,113.15,113.15,113.15,1
2026-05-05 16:00,109.18,109.18,109.18,109.18,1
2026-05-05 17:00,110.38,110.38,110.38,110.38,1
2026-05-05 18:00,109.56,109.56,109.56,109.56,1
2026-05-05 19:00,114.75,114.75,114.75,114.75,1
2026-05-05 20:00,114.82,114.82,114.82,114.82,1
2026-05-05 21:00,112.75,112.75,112.75,112.75,1
2026-05-05 22:00,115.02,115.02,115.02,115.02,1
2026-05-05 23:00,120.41,120.41,120.41,120.41,1
2026-05-05 23:00,124.59,124.59,124.59,124.59,1
2026-05-05 01:00,117.03,117.03,117.03,117.03,1
2026-05-05 02:00,125.28,125.28,125.28,125.28,1
2026-05-05 03:00,130.68,130.68,130.68,130.68,1
2026-05-05 04:00,134.09,134.09,134.09,134.09,1
2026-05-05 05:00,143.96,143.96,143.96,143.96,1
2026-05-05 06:00,141.7,141.7,141.7,141.7,1
2026-05-05 07:00,135.41,135.41,135.41,135.41,1
2026-05-05 08:00,130.75,130.75,130.75,130.75,1
2026-05-05 09:00,162.46,162.46,162.46,162.46,1
2026-05-05 10:00,139.92,139.92,139.92,139.92,1
2026-05-05 11:00,132.25,132.25,132.25,132.25,1
2026-05-05 12:00,119.07,119.07,119.07,119.07,1
2026-05-05 13:00,136.0,136.0,136.0,136.0,1
2026-05-05 14:00,126.5,126.5,126.5,126.5,1
2026-05-05 15:00,120.61,120.61,120.61,120.61,1
2026-05-05 16:00,116.09,116.09,116.09,116.09,1
2026-05-05 17:00,123.73,123.73,123.73,123.73,1
2026-05-05 18:00,114.87,114.87,114.87,114.87,1
2026-05-05 19:00,108.26,108.26,108.26,108.26,1
2026-05-05 20:00,106.88,106.88,106.88,106.88,1
2026-05-05 21:00,115.16,115.16,115.16,115.16,1
2026-05-05 22:00,108.42,108.42,108.42,108.42,1
2026-05-05 23:00,107.26,107.26,107.26,107.26,1
2026-05-05 00:00,104.65,104.65,104.65,104.65,1
2026-05-05 01:00,104.94,104.94,104.94,104.94,1
2026-05-05 02:00,101.01,101.01,101.01,101.01,1
2026-05-05 03:00,104.4,104.4,104.4,104.4,1
2026-05-05 04:00,102.69,102.69,102.69,102.69,1
2026-05-05 05:00,101.25,101.25,101.25,101.25,1
2026-05-05 06:00,100.6,100.6,100.6,100.6,1
2026-05-05 07:00,104.75,104.75,104.75,104.75,1
2026-05-05 08:00,104.56,104.56,104.56,104.56,1
2026-05-05 09:00,91.53,91.53,91.53,91.53,1
